id,country,city,age,income
8493,France,Marseille,25,37137.51
8494,India,Delhi,20,51419.68
8495,India,Delhi,57,25627.24
8496,Canada,Toronto,64,44245.78
8497,Canada,Toronto,79,69854.81
8498,France,Marseille,38,42341.12
8499,USA,New York,18,57396.14
8500,Germany,Frankfurt,62,42698.77
8501,Canada,Vancouver,71,56459.91
8502,Brazil,Rio de Janeiro,67,61171.92
8503,Canada,Toronto,32,39828.72
8504,USA,Chicago,24,37019.12
8505,USA,Chicago,32,43966.58
8506,India,Mumbai,42,43639.47
8507,Germany,Frankfurt,20,19639.73
8508,USA,Chicago,47,55024.0
8509,Canada,Vancouver,75,55724.53
8510,Canada,Montreal,31,23049.85
8511,France,Marseille,69,62584.4
8512,USA,Chicago,21,44003.41
8513,Brazil,Sao Paulo,53,54924.21
8514,India,Mumbai,20,46277.01
8515,Germany,Berlin,22,54890.79
8516,Brazil,Brasilia,42,51757.53
8517,India,Bangalore,48,63168.0
8518,Canada,Toronto,28,50028.57
8519,Brazil,Sao Paulo,25,61309.88
8520,India,Bangalore,43,71371.78
8521,Canada,Montreal,19,48769.8
8522,Canada,Vancouver,45,46048.82
8523,Canada,Toronto,65,58439.26
8524,Canada,Montreal,74,19089.53
8525,Canada,Toronto,77,36888.45
8526,France,Paris,27,36363.19
8527,Brazil,Sao Paulo,67,58282.41
8528,India,Delhi,56,52251.67
8529,France,Marseille,54,69021.73
8530,France,Marseille,78,68122.17
8531,USA,New York,56,20583.43
8532,USA,Chicago,38,24701.48
8533,USA,Los Angeles,45,50579.73
8534,Germany,Berlin,55,26795.91
8535,USA,Los Angeles,73,20416.39
8536,India,Delhi,50,38930.76
8537,France,Marseille,78,18724.51
8538,India,Bangalore,28,34585.12
8539,Brazil,Rio de Janeiro,62,60670.99
8540,USA,Chicago,61,42709.76
8541,Germany,Munich,18,72465.93
8542,Brazil,Rio de Janeiro,70,41477.63
8543,Germany,Berlin,64,58296.67
8544,Brazil,Rio de Janeiro,50,42058.35
8545,France,Lyon,20,46758.87
8546,India,Bangalore,43,44115.97
8547,Canada,Toronto,32,58342.47
8548,India,Bangalore,58,60867.0
8549,USA,New York,31,80922.33
8550,Canada,Montreal,78,50223.11
8551,Germany,Munich,40,58217.68
8552,France,Paris,77,34598.26
8553,France,Paris,71,60315.18
8554,Germany,Berlin,73,50378.5
8555,USA,New York,25,10065.9
8556,Germany,Frankfurt,71,36968.24
8557,Brazil,Brasilia,53,18894.77
8558,USA,New York,37,38924.19
8559,Canada,Toronto,69,54598.73
8560,Germany,Berlin,23,45518.74
8561,USA,Chicago,50,59241.07
8562,Canada,Toronto,45,14787.89
8563,Germany,Berlin,67,64374.66
8564,France,Paris,55,53683.73
8565,Germany,Frankfurt,47,31025.1
8566,India,Delhi,63,49625.96
8567,Germany,Munich,60,82865.39
8568,India,Bangalore,34,71978.45
8569,Canada,Vancouver,26,75163.49
8570,Germany,Berlin,45,46806.51
8571,Canada,Toronto,71,67047.0
8572,Canada,Montreal,24,69653.39
8573,USA,Chicago,63,34341.67
8574,Canada,Vancouver,45,69359.91
8575,Canada,Vancouver,34,65962.41
8576,Germany,Berlin,57,39907.34
8577,Germany,Frankfurt,77,51402.02
8578,France,Lyon,65,70372.92
8579,USA,Los Angeles,61,49130.51
8580,Canada,Toronto,61,63251.09
8581,USA,New York,77,42928.43
8582,India,Mumbai,77,33575.68
8583,Canada,Toronto,22,32013.81
8584,USA,Los Angeles,22,45781.08
8585,France,Marseille,31,56574.64
8586,France,Marseille,23,23641.55
8587,Canada,Toronto,24,78893.67
8588,India,Mumbai,72,66016.65
8589,France,Lyon,70,57707.03
8590,France,Paris,34,62236.77
8591,India,Bangalore,76,40284.74
8592,USA,New York,26,27862.15
8593,France,Marseille,48,56147.66
8594,Germany,Berlin,39,65662.27
8595,Brazil,Sao Paulo,62,42593.03
8596,Brazil,Brasilia,26,35837.36
8597,France,Lyon,76,41870.02
8598,USA,Los Angeles,33,57217.2
8599,USA,New York,53,59029.17
8600,Canada,Toronto,51,77150.18
8601,Germany,Frankfurt,62,56695.15
8602,USA,Chicago,30,37504.12
8603,India,Mumbai,36,45539.25
8604,Germany,Frankfurt,29,34291.82
8605,Brazil,Rio de Janeiro,53,66602.86
8606,Germany,Munich,27,33272.17
8607,India,Bangalore,33,41517.19
8608,France,Marseille,45,57221.43
8609,India,Bangalore,73,73929.43
8610,India,Delhi,36,92842.85
8611,France,Paris,57,29894.41
8612,France,Marseille,23,59563.99
8613,France,Marseille,21,49654.87
8614,France,Marseille,47,46260.55
8615,France,Paris,56,45756.83
8616,India,Bangalore,48,31479.96
8617,Canada,Montreal,63,75001.98
8618,Canada,Vancouver,44,18785.92
8619,USA,Chicago,62,47785.85
8620,Canada,Vancouver,38,72460.61
8621,Brazil,Sao Paulo,54,53406.27
8622,Canada,Montreal,26,39945.61
8623,India,Bangalore,78,40553.85
8624,France,Lyon,52,63189.65
8625,France,Paris,59,45413.49
8626,India,Mumbai,64,49519.37
8627,Brazil,Rio de Janeiro,69,59333.04
8628,Canada,Toronto,38,63952.89
8629,India,Mumbai,34,41628.53
8630,USA,New York,72,29515.32
8631,France,Paris,41,34957.05
8632,Germany,Berlin,48,70714.89
8633,USA,New York,23,51027.16
8634,Brazil,Sao Paulo,74,31262.18
8635,USA,New York,52,35999.58
8636,India,Bangalore,67,67467.66
8637,Canada,Vancouver,54,51302.3
8638,France,Paris,30,24878.85
8639,Brazil,Rio de Janeiro,42,33467.82
8640,Brazil,Sao Paulo,49,67293.01
8641,Germany,Berlin,76,41482.53
8642,USA,Chicago,18,81421.97
8643,Germany,Munich,66,78731.82
8644,Canada,Vancouver,75,72343.35
8645,Canada,Montreal,52,57473.0
8646,Germany,Frankfurt,75,65495.65
8647,France,Lyon,36,49162.88
8648,Canada,Toronto,70,49551.98
8649,Germany,Berlin,69,31998.6
8650,USA,Los Angeles,71,49331.09
8651,Germany,Berlin,29,30971.66
8652,Germany,Frankfurt,57,50093.73
8653,India,Bangalore,57,31834.12
8654,Canada,Montreal,64,36972.02
8655,France,Lyon,60,11676.6
8656,France,Lyon,37,38260.03
8657,India,Delhi,50,39204.23
8658,Brazil,Sao Paulo,46,45365.23
8659,France,Lyon,33,67859.58
8660,Germany,Munich,79,49208.88
8661,India,Bangalore,31,63921.45
8662,USA,New York,24,64530.41
8663,Canada,Toronto,23,71151.11
8664,Canada,Montreal,38,36410.52
8665,Canada,Toronto,53,32271.09
8666,Germany,Munich,39,48252.65
8667,USA,New York,57,34364.9
8668,India,Bangalore,71,46553.77
8669,India,Mumbai,36,35757.05
8670,Canada,Montreal,42,31712.98
8671,USA,Los Angeles,20,55331.08
8672,USA,Los Angeles,53,77976.74
8673,USA,Chicago,62,46246.31
8674,France,Lyon,70,54158.84
8675,France,Lyon,76,50974.76
8676,Canada,Toronto,51,49482.77
8677,USA,Los Angeles,28,71434.39
8678,Brazil,Brasilia,65,45850.71
8679,USA,Los Angeles,59,1418.15
8680,India,Mumbai,64,36840.09
8681,India,Bangalore,44,51600.82
8682,Canada,Vancouver,59,48396.06
8683,Brazil,Rio de Janeiro,19,46556.37
8684,USA,Los Angeles,23,42347.44
8685,Brazil,Brasilia,63,51289.74
8686,Canada,Toronto,19,80826.98
8687,India,Bangalore,59,45105.57
8688,India,Bangalore,34,82450.88
8689,France,Paris,57,57075.32
8690,Canada,Montreal,75,39945.18
8691,Canada,Montreal,65,63003.84
8692,USA,Los Angeles,31,13480.63
8693,USA,Chicago,27,49770.79
8694,France,Lyon,62,57777.86
8695,Germany,Frankfurt,50,57966.19
8696,Brazil,Rio de Janeiro,59,59555.88
8697,Germany,Munich,79,60871.07
8698,Germany,Munich,71,54458.83
8699,Canada,Toronto,29,60843.35
8700,Brazil,Brasilia,79,41603.15
8701,Canada,Montreal,49,67645.38
8702,Brazil,Brasilia,66,43099.04
8703,India,Mumbai,41,67354.32
8704,Canada,Vancouver,31,49698.66
8705,Canada,Montreal,22,53272.26
8706,Canada,Toronto,68,63232.06
8707,France,Paris,22,72597.75
8708,Canada,Montreal,64,50608.42
8709,USA,Los Angeles,49,53241.99
8710,USA,New York,62,11256.32
8711,Brazil,Brasilia,66,36960.16
8712,India,Delhi,50,27334.5
8713,France,Paris,77,43919.61
8714,Brazil,Sao Paulo,63,39981.82
8715,USA,Chicago,21,38129.65
8716,France,Marseille,74,34497.71
8717,France,Lyon,47,57880.43
8718,India,Bangalore,58,23145.94
8719,France,Marseille,34,33634.78
8720,Canada,Vancouver,20,50497.3
8721,France,Marseille,30,64545.4
8722,India,Delhi,61,36047.4
8723,Brazil,Rio de Janeiro,65,65755.56
8724,India,Delhi,53,9022.38
8725,India,Bangalore,35,50031.99
8726,USA,Los Angeles,40,54591.36
8727,Canada,Montreal,52,35175.4
8728,USA,Los Angeles,66,30351.74
8729,Brazil,Brasilia,50,51900.44
8730,Germany,Munich,68,49464.53
8731,Brazil,Sao Paulo,71,37827.02
8732,Canada,Toronto,53,45668.35
8733,France,Paris,34,40971.76
8734,India,Delhi,56,68761.25
8735,Germany,Frankfurt,51,60199.73
8736,Canada,Vancouver,29,52906.76
8737,USA,Los Angeles,22,78307.98
8738,India,Delhi,65,65522.21
8739,Brazil,Rio de Janeiro,57,68659.27
8740,USA,Chicago,72,73716.46
8741,Canada,Vancouver,44,47659.93
8742,Canada,Toronto,77,31732.94
8743,Brazil,Sao Paulo,57,23242.21
8744,Germany,Berlin,30,61087.6
8745,Brazil,Rio de Janeiro,43,35502.35
8746,France,Marseille,31,99901.71
8747,USA,Chicago,49,37366.52
8748,Germany,Frankfurt,28,34776.89
8749,India,Delhi,55,61665.98
8750,France,Marseille,33,61976.58
8751,Germany,Berlin,72,76953.79
8752,USA,Chicago,74,46255.39
8753,Canada,Vancouver,39,67401.37
8754,India,Delhi,74,47563.49
8755,Brazil,Brasilia,64,58188.61
8756,USA,Los Angeles,33,46795.92
8757,France,Marseille,30,78708.43
8758,France,Marseille,29,84014.29
8759,Canada,Toronto,35,32152.99
8760,Canada,Vancouver,46,69155.33
8761,India,Mumbai,35,36046.93
8762,Brazil,Rio de Janeiro,63,67430.53
8763,India,Bangalore,19,74600.31
8764,Canada,Vancouver,71,35572.26
8765,Canada,Montreal,19,31666.73
8766,France,Lyon,20,42572.56
8767,Canada,Toronto,46,67518.97
8768,Germany,Berlin,73,57135.44
8769,USA,Chicago,25,46276.16
8770,Canada,Toronto,28,60815.85
8771,India,Bangalore,29,45620.59
8772,Brazil,Brasilia,49,51976.5
8773,Brazil,Brasilia,21,58175.13
8774,Brazil,Rio de Janeiro,26,57163.0
8775,Germany,Frankfurt,41,75357.23
8776,India,Mumbai,66,31965.98
8777,Germany,Munich,73,64201.6
8778,Canada,Toronto,33,35895.26
8779,USA,Chicago,34,43926.47
8780,Brazil,Brasilia,64,47606.62
8781,India,Mumbai,69,43649.41
8782,Brazil,Rio de Janeiro,75,29825.6
8783,Germany,Berlin,39,43238.63
8784,France,Marseille,24,54084.77
8785,Canada,Vancouver,27,47987.48
8786,USA,Chicago,46,72088.63
8787,Canada,Montreal,53,48382.54
8788,France,Paris,41,50223.24
8789,USA,Chicago,73,52736.09
8790,France,Paris,63,48006.33
8791,Canada,Vancouver,31,57166.14
8792,Germany,Frankfurt,31,42229.12
8793,Canada,Montreal,42,32510.4
8794,Canada,Vancouver,63,48924.73
8795,Canada,Toronto,39,55770.65
8796,India,Bangalore,69,52446.1
8797,France,Lyon,67,36670.21
8798,France,Marseille,64,52406.59
8799,Brazil,Sao Paulo,40,60181.1
8800,France,Paris,49,53037.14
8801,Brazil,Sao Paulo,43,39349.89
8802,India,Mumbai,68,51149.94
8803,Germany,Munich,44,75539.49
8804,Brazil,Brasilia,62,34430.8
8805,Canada,Vancouver,29,66438.21
8806,Germany,Berlin,36,16359.5
8807,India,Mumbai,36,41822.34
8808,France,Paris,69,43544.42
8809,Brazil,Sao Paulo,51,66214.99
8810,Canada,Montreal,49,76589.05
8811,USA,New York,46,66688.98
8812,USA,Chicago,78,57673.98
8813,Germany,Berlin,38,65941.71
8814,France,Marseille,52,29712.16
8815,USA,Chicago,59,63407.4
8816,Germany,Berlin,22,33468.42
8817,India,Delhi,29,38912.91
8818,Germany,Munich,78,55935.12
8819,Germany,Munich,24,31462.83
8820,Germany,Munich,58,68387.58
8821,Canada,Vancouver,19,50021.54
8822,Germany,Berlin,42,30479.04
8823,Brazil,Sao Paulo,27,72643.73
8824,Germany,Berlin,55,46055.93
8825,Canada,Toronto,61,47544.4
8826,Canada,Toronto,23,46693.44
8827,India,Mumbai,44,6242.99
8828,France,Marseille,52,68871.59
8829,USA,Chicago,79,50420.43
8830,USA,New York,27,52297.08
8831,Germany,Berlin,78,60214.46
8832,India,Bangalore,26,45595.01
8833,Germany,Frankfurt,37,33179.1
8834,USA,New York,54,36037.25
8835,Canada,Montreal,52,63097.65
8836,France,Lyon,54,49821.59
8837,India,Delhi,57,65088.82
8838,Canada,Vancouver,25,67726.94
8839,France,Marseille,63,63308.32
8840,India,Mumbai,73,68846.76
8841,India,Mumbai,71,39321.98
8842,USA,New York,48,59029.2
8843,Canada,Montreal,66,42989.63
8844,India,Bangalore,60,33585.37
8845,Brazil,Rio de Janeiro,75,56912.76
8846,India,Bangalore,33,61312.91
8847,France,Lyon,45,44836.18
8848,USA,Los Angeles,23,50714.29
8849,Germany,Berlin,49,60545.17
8850,USA,Chicago,45,40820.81
8851,Germany,Berlin,28,62159.75
8852,Canada,Toronto,59,36402.82
8853,Canada,Montreal,40,56116.73
8854,India,Bangalore,47,31864.69
8855,Brazil,Rio de Janeiro,26,70189.7
8856,Canada,Vancouver,45,60273.4
8857,India,Delhi,41,80159.5
8858,USA,Los Angeles,76,35984.05
8859,Canada,Toronto,45,59984.89
8860,USA,New York,41,49709.16
8861,USA,Chicago,32,28006.5
8862,Brazil,Rio de Janeiro,56,51657.13
8863,Canada,Vancouver,67,58531.25
8864,USA,Los Angeles,50,79552.54
8865,Brazil,Sao Paulo,64,42432.69
8866,Brazil,Brasilia,51,57116.23
8867,Canada,Toronto,39,54602.69
8868,Brazil,Brasilia,46,47390.31
8869,Canada,Montreal,51,48496.42
8870,Canada,Toronto,59,61197.48
8871,Germany,Berlin,69,48490.7
8872,USA,Chicago,64,46471.46
8873,France,Paris,27,42400.68
8874,Canada,Toronto,68,27477.45
8875,USA,Chicago,71,64006.08
8876,Brazil,Brasilia,77,42243.29
8877,India,Delhi,77,68495.33
8878,Canada,Toronto,62,68914.88
8879,Brazil,Brasilia,47,85973.06
8880,Brazil,Sao Paulo,73,56668.1
8881,Brazil,Sao Paulo,28,58404.45
8882,Brazil,Brasilia,71,59182.14
8883,Brazil,Rio de Janeiro,51,53902.54
8884,Canada,Montreal,38,67700.4
8885,France,Marseille,76,48761.32
8886,Germany,Berlin,30,58282.71
8887,Brazil,Rio de Janeiro,71,48371.56
8888,Brazil,Brasilia,42,30332.39
8889,Germany,Berlin,71,61165.62
8890,Canada,Montreal,75,8752.63
8891,USA,New York,38,58240.17
8892,India,Bangalore,18,66309.76
8893,India,Delhi,75,58819.87
8894,USA,Chicago,22,38161.61
8895,Canada,Toronto,70,73195.14
8896,India,Bangalore,39,77219.07
8897,Germany,Munich,24,59983.62
8898,USA,Los Angeles,30,77822.03
8899,France,Lyon,62,81798.87
8900,Canada,Vancouver,69,40376.03
8901,USA,New York,40,36335.59
8902,India,Bangalore,38,61147.81
8903,Canada,Vancouver,23,2886.59
8904,Germany,Frankfurt,37,46677.08
8905,Canada,Toronto,29,40114.04
8906,Canada,Montreal,57,47163.2
8907,Germany,Frankfurt,26,31591.41
8908,Brazil,Rio de Janeiro,67,47710.56
8909,Germany,Munich,45,59088.84
8910,Canada,Toronto,28,75886.16
8911,Germany,Frankfurt,69,57029.38
8912,Brazil,Sao Paulo,49,23382.11
8913,USA,New York,28,50980.63
8914,Germany,Berlin,41,71287.0
8915,Germany,Munich,73,46891.35
8916,Canada,Vancouver,32,60281.44
8917,USA,Chicago,58,68192.46
8918,France,Marseille,52,52586.1
8919,France,Marseille,34,55382.99
8920,India,Delhi,42,58844.76
8921,Germany,Munich,66,43764.44
8922,Germany,Berlin,52,46934.08
8923,USA,Los Angeles,36,36830.54
8924,Brazil,Sao Paulo,58,42722.02
8925,France,Paris,48,62168.56
8926,India,Delhi,34,58086.32
8927,USA,New York,72,33000.09
8928,Germany,Berlin,67,35727.76
8929,France,Marseille,40,41258.67
8930,India,Mumbai,64,28851.5
8931,Canada,Vancouver,18,53842.54
8932,France,Lyon,78,40622.09
8933,India,Mumbai,75,57740.6
8934,USA,Chicago,27,65238.21
8935,Canada,Vancouver,25,24904.71
8936,India,Delhi,59,40629.56
8937,India,Bangalore,78,26818.28
8938,Germany,Berlin,43,22437.96
8939,Brazil,Rio de Janeiro,51,58167.95
8940,France,Paris,36,53167.9
8941,Germany,Berlin,31,41512.24
8942,Canada,Toronto,25,35745.26
8943,Brazil,Sao Paulo,68,33779.49
8944,India,Delhi,18,52647.74
8945,Germany,Frankfurt,65,46520.61
8946,Brazil,Rio de Janeiro,42,36556.85
8947,France,Marseille,41,56262.47
8948,Canada,Toronto,64,54238.58
8949,USA,Chicago,37,35440.68
8950,Germany,Berlin,73,42886.25
8951,Canada,Vancouver,47,62909.37
8952,USA,Los Angeles,22,61225.77
8953,Germany,Frankfurt,20,40157.25
8954,Canada,Toronto,49,74922.52
8955,Canada,Toronto,34,47370.89
8956,Brazil,Brasilia,78,61827.26
8957,Germany,Berlin,59,34230.27
8958,Canada,Toronto,22,47716.55
8959,India,Mumbai,28,36265.08
8960,Germany,Munich,55,25197.36
8961,Canada,Vancouver,21,49363.46
8962,Brazil,Rio de Janeiro,56,45080.13
8963,USA,New York,36,66080.74
8964,USA,Los Angeles,56,41337.15
8965,India,Mumbai,63,54031.67
8966,Germany,Berlin,66,43912.66
8967,Brazil,Brasilia,40,35403.32
8968,Canada,Toronto,34,62097.77
8969,Canada,Vancouver,30,40788.03
8970,USA,Los Angeles,44,43487.63
8971,Brazil,Sao Paulo,18,32190.42
8972,India,Delhi,19,24671.41
8973,USA,New York,35,56797.82
8974,USA,Chicago,53,48513.27
8975,India,Mumbai,62,63773.32
8976,Germany,Berlin,50,57634.17
8977,Canada,Montreal,53,31325.78
8978,Germany,Munich,19,50048.15
8979,Brazil,Brasilia,21,49467.94
8980,France,Marseille,33,65165.58
8981,France,Paris,21,68495.76
8982,France,Paris,74,24064.61
8983,India,Bangalore,26,66479.37
8984,USA,Los Angeles,66,64462.55
8985,Germany,Frankfurt,38,37823.7
8986,Canada,Vancouver,40,49316.69
8987,France,Marseille,69,18452.1
8988,Germany,Frankfurt,77,49245.84
8989,France,Lyon,70,34252.77
8990,France,Marseille,19,57813.81
8991,Canada,Toronto,20,56199.41
8992,Brazil,Brasilia,40,48589.03
8993,Brazil,Sao Paulo,43,52949.07
8994,Brazil,Rio de Janeiro,78,38151.97
8995,India,Delhi,64,33073.36
8996,USA,New York,24,81715.09
8997,India,Bangalore,53,65367.84
8998,Germany,Berlin,61,51962.04
8999,India,Mumbai,50,46789.06
9000,Germany,Munich,66,86042.65
9001,Germany,Berlin,53,75103.86
9002,USA,Chicago,21,45728.68
9003,Canada,Toronto,71,35440.71
9004,USA,Los Angeles,40,50786.62
9005,Brazil,Brasilia,42,44329.43
9006,Brazil,Rio de Janeiro,58,35793.1
9007,India,Mumbai,43,70579.77
9008,Germany,Berlin,45,57865.44
9009,France,Lyon,45,43890.77
9010,France,Lyon,38,43683.67
9011,Germany,Frankfurt,27,50192.65
9012,USA,Los Angeles,44,42709.64
9013,Canada,Vancouver,68,41412.81
9014,USA,New York,68,80806.66
9015,Germany,Berlin,32,36320.82
9016,Germany,Munich,71,16827.3
9017,Canada,Vancouver,34,59814.81
9018,India,Mumbai,56,66746.37
9019,India,Bangalore,52,52312.23
9020,Canada,Montreal,22,25833.11
9021,India,Bangalore,33,47961.39
9022,France,Marseille,40,42369.34
9023,India,Mumbai,56,70056.93
9024,India,Delhi,65,37323.36
9025,India,Bangalore,26,53457.06
9026,France,Paris,50,58969.95
9027,India,Delhi,52,37136.1
9028,Brazil,Brasilia,74,41075.51
9029,France,Lyon,57,56499.25
9030,Canada,Montreal,67,1940.91
9031,USA,Los Angeles,41,70429.4
9032,Canada,Montreal,41,34829.23
9033,USA,Chicago,67,50663.61
9034,Canada,Vancouver,41,29710.31
9035,Brazil,Rio de Janeiro,36,69775.53
9036,USA,Los Angeles,56,50007.75
9037,USA,New York,78,53208.47
9038,Germany,Berlin,42,58390.71
9039,USA,Los Angeles,69,66348.03
9040,USA,New York,48,33219.38
9041,Germany,Frankfurt,76,45957.59
9042,India,Delhi,55,68938.01
9043,India,Mumbai,42,43413.26
9044,Germany,Munich,44,70503.68
9045,France,Marseille,49,53091.2
9046,USA,Chicago,28,43640.41
9047,USA,New York,22,60400.57
9048,Germany,Frankfurt,61,47694.57
9049,Germany,Munich,50,62752.73
9050,France,Paris,36,42814.92
9051,Brazil,Rio de Janeiro,60,62850.82
9052,India,Delhi,64,56562.73
9053,Canada,Vancouver,74,44920.95
9054,Brazil,Brasilia,33,22654.19
9055,India,Delhi,52,57177.47
9056,USA,Chicago,28,66126.19
9057,Brazil,Rio de Janeiro,28,52883.21
9058,Germany,Frankfurt,27,16331.52
9059,France,Marseille,51,67095.07
9060,India,Bangalore,69,55970.43
9061,France,Lyon,22,59266.47
9062,India,Delhi,40,48806.45
9063,Brazil,Brasilia,72,21020.73
9064,USA,Los Angeles,42,58707.65
9065,Canada,Montreal,46,46707.64
9066,France,Lyon,57,39035.26
9067,France,Marseille,30,76145.76
9068,Canada,Montreal,64,58829.61
9069,France,Paris,49,53284.8
9070,France,Lyon,51,37058.51
9071,India,Delhi,29,35180.17
9072,India,Mumbai,41,57528.39
9073,Canada,Montreal,57,20073.97
9074,USA,Chicago,38,58262.26
9075,Brazil,Sao Paulo,46,59186.89
9076,Brazil,Sao Paulo,68,70625.8
9077,France,Marseille,74,64728.27
9078,USA,Los Angeles,77,67100.62
9079,Canada,Toronto,40,41038.03
9080,Canada,Toronto,50,28015.39
9081,India,Mumbai,25,52634.21
9082,France,Paris,59,56652.85
9083,Germany,Berlin,30,65170.25
9084,Canada,Toronto,22,72300.97
9085,France,Marseille,71,32535.32
9086,USA,Chicago,58,62853.39
9087,India,Mumbai,27,16341.15
9088,Brazil,Brasilia,31,54128.52
9089,USA,Los Angeles,41,60498.47
9090,Canada,Vancouver,79,27101.19
9091,Canada,Toronto,28,59359.1
9092,USA,Los Angeles,63,34026.48
9093,Canada,Vancouver,79,44091.35
9094,France,Marseille,20,62895.17
9095,Canada,Montreal,46,45234.8
9096,India,Bangalore,70,45003.88
9097,France,Marseille,65,54791.17
9098,Germany,Munich,69,61972.23
9099,Canada,Toronto,47,49984.1
9100,Canada,Montreal,66,73723.31
9101,India,Delhi,54,44965.68
9102,India,Bangalore,75,68489.76
9103,Brazil,Rio de Janeiro,24,57945.3
9104,USA,Chicago,34,60080.33
9105,USA,New York,37,32589.64
9106,USA,Chicago,71,68244.13
9107,India,Mumbai,28,51801.09
9108,USA,Chicago,61,84684.25
9109,USA,Chicago,42,53857.19
9110,Germany,Frankfurt,76,49697.42
9111,USA,Los Angeles,41,42289.34
9112,Canada,Vancouver,19,50072.46
9113,Brazil,Sao Paulo,44,71169.01
9114,India,Mumbai,36,61741.55
9115,France,Lyon,75,54421.94
9116,Brazil,Sao Paulo,46,62836.89
9117,Germany,Berlin,54,43364.21
9118,India,Delhi,28,42214.62
9119,India,Delhi,72,40594.51
9120,Canada,Vancouver,36,64821.01
9121,Brazil,Rio de Janeiro,45,66320.95
9122,Brazil,Brasilia,56,38018.09
9123,USA,Los Angeles,38,39871.08
9124,Canada,Toronto,43,47962.79
9125,USA,Chicago,39,34654.92
9126,USA,Chicago,23,53531.11
9127,India,Mumbai,28,71538.52
9128,Brazil,Brasilia,76,55519.79
9129,USA,New York,31,65407.14
9130,Germany,Frankfurt,77,30189.98
9131,Germany,Frankfurt,53,42450.03
9132,Brazil,Sao Paulo,77,21549.93
9133,Germany,Berlin,57,49064.4
9134,India,Mumbai,58,82730.37
9135,Canada,Toronto,19,76560.66
9136,France,Lyon,74,55795.64
9137,USA,Los Angeles,60,51211.44
9138,France,Paris,77,57206.24
9139,Canada,Vancouver,37,32319.48
9140,Canada,Toronto,39,53658.97
9141,India,Mumbai,79,17834.27
9142,Germany,Frankfurt,56,11649.41
9143,Germany,Berlin,21,44804.11
9144,Canada,Toronto,73,85607.04
9145,India,Mumbai,46,74994.19
9146,India,Mumbai,63,67174.08
9147,Brazil,Brasilia,75,50259.66
9148,USA,New York,41,73388.92
9149,Germany,Frankfurt,18,42318.04
9150,Canada,Toronto,41,32245.39
9151,Brazil,Brasilia,75,41443.78
9152,France,Lyon,47,25901.49
9153,Germany,Frankfurt,29,83995.37
9154,USA,Chicago,36,58145.69
9155,India,Mumbai,54,36939.61
9156,Canada,Montreal,79,48811.89
